max_fitness,seed,task,sampling,repertoire,coverage1,coverage2,coverage3
-0.5202372,3,Catcher-v0,s2,g2,0.09765625,4.8828125,3.4179688
-0.35287127,3,Catcher-v0,s2,g3,0.09765625,2.6367188,4.1992188
1.0124452,3,Catcher-v0,s3,g1,4.6875,2.8320312,4.0039062
-2.901632,3,Catcher-v0,s3,g2,0.09765625,4.8828125,3.6132812
-2.5724537,3,Catcher-v0,s3,g3,0.09765625,0.9765625,3.125
-3.241058,4,Catcher-v0,ga,all,,,
0.57280797,4,Catcher-v0,all,g1,4.8828125,2.6367188,3.0273438
-2.947013,4,Catcher-v0,all,g2,0.5859375,4.8828125,2.734375
-2.8453047,4,Catcher-v0,all,g3,0.5859375,2.9296875,3.125
-2.6908033,4,Catcher-v0,s1,g1,4.8828125,1.953125,3.0273438
0.3349251,4,Catcher-v0,s1,g2,1.6601562,4.8828125,3.6132812
0.04114877,4,Catcher-v0,s1,g3,1.2695312,1.953125,3.8085938
1.0387125,4,Catcher-v0,s2,g1,4.0039062,3.3203125,2.5390625
0.76381737,4,Catcher-v0,s2,g2,0.09765625,4.8828125,2.734375
0.8573212,4,Catcher-v0,s2,g3,0.390625,3.4179688,3.515625
0.33622622,4,Catcher-v0,s3,g1,4.1992188,1.953125,2.9296875
0.13565901,4,Catcher-v0,s3,g2,0.48828125,4.8828125,3.90625
-3.071408,4,Catcher-v0,s3,g3,0.390625,1.8554688,3.7109375
-2.9135933,5,Catcher-v0,ga,all,,,
0.32228073,5,Catcher-v0,all,g1,4.8828125,3.8085938,4.0039062
0.35586146,5,Catcher-v0,all,g2,0.5859375,4.8828125,3.6132812
-0.061241493,5,Catcher-v0,all,g3,0.68359375,2.9296875,3.8085938
-2.733911,5,Catcher-v0,s1,g1,4.8828125,0.87890625,2.1484375
0.2331921,5,Catcher-v0,s1,g2,2.734375,4.8828125,2.9296875
0.48710644,5,Catcher-v0,s1,g3,2.1484375,1.4648438,2.734375
0.6512192,5,Catcher-v0,s2,g1,4.1015625,3.90625,2.4414062
0.24639611,5,Catcher-v0,s2,g2,0.1953125,4.8828125,1.8554688
-0.34281495,5,Catcher-v0,s2,g3,0.29296875,3.90625,3.2226562
0.44640473,5,Catcher-v0,s3,g1,4.0039062,2.9296875,3.6132812
0.2993972,5,Catcher-v0,s3,g2,0.1953125,4.8828125,3.4179688
-3.1816533,5,Catcher-v0,s3,g3,0.1953125,2.6367188,3.125
-0.7074922,6,Catcher-v0,ga,all,,,
-0.15640819,6,Catcher-v0,all,g1,4.8828125,3.4179688,2.9296875
0.33390242,6,Catcher-v0,all,g2,0.29296875,4.8828125,3.8085938
-0.3830544,6,Catcher-v0,all,g3,0.29296875,2.2460938,4.5898438
-2.4723308,6,Catcher-v0,s1,g1,4.8828125,1.2695312,2.6367188
-0.35536712,6,Catcher-v0,s1,g2,2.8320312,4.8828125,2.734375
-0.2680739,6,Catcher-v0,s1,g3,3.125,1.3671875,3.125
0.7842501,6,Catcher-v0,s2,g1,4.1992188,3.7109375,2.9296875
0.51175827,6,Catcher-v0,s2,g2,0.1953125,4.8828125,2.8320312
0.7151581,6,Catcher-v0,s2,g3,0.1953125,3.125,3.125
0.6762275,6,Catcher-v0,s3,g1,4.8828125,3.8085938,3.515625
-0.3131239,6,Catcher-v0,s3,g2,0.1953125,4.8828125,3.7109375
-1.2396508,6,Catcher-v0,s3,g3,0.1953125,2.8320312,4.3945312
-0.9886916,7,Catcher-v0,ga,all,,,
-0.09751126,7,Catcher-v0,all,g1,4.8828125,3.6132812,3.4179688
0.4940055,7,Catcher-v0,all,g2,0.390625,4.8828125,2.5390625
0.2539815,7,Catcher-v0,all,g3,0.68359375,2.5390625,3.7109375
0.4342008,7,Catcher-v0,s1,g1,4.8828125,1.6601562,3.2226562
0.13966383,7,Catcher-v0,s1,g2,2.6367188,4.8828125,2.8320312
-0.038414184,7,Catcher-v0,s1,g3,2.9296875,1.5625,3.4179688
0.7145095,7,Catcher-v0,s2,g1,4.296875,3.90625,2.34375
0.22838104,7,Catcher-v0,s2,g2,0.09765625,4.8828125,2.734375
0.22838104,7,Catcher-v0,s2,g3,0.390625,4.5898438,3.0273438
0.40158558,7,Catcher-v0,s3,g1,3.8085938,2.5390625,3.0273438
0.5167627,7,Catcher-v0,s3,g2,0.390625,4.8828125,3.90625
0.26460308,7,Catcher-v0,s3,g3,0.1953125,1.8554688,3.4179688
0.16750106,8,Catcher-v0,ga,all,,,
0.76546293,8,Catcher-v0,all,g1,4.8828125,2.8320312,2.9296875
0.39924073,8,Catcher-v0,all,g2,0.29296875,4.8828125,2.5390625
-0.5681382,8,Catcher-v0,all,g3,0.390625,3.2226562,3.6132812
0.8163625,8,Catcher-v0,s1,g1,4.8828125,1.953125,2.734375
0.6950243,8,Catcher-v0,s1,g2,3.0273438,4.8828125,2.9296875
0.8911309,8,Catcher-v0,s1,g3,2.4414062,2.2460938,3.0273438
0.36433983,8,Catcher-v0,s2,g1,4.4921875,3.90625,2.6367188
-3.15419,8,Catcher-v0,s2,g2,0.1953125,4.8828125,2.6367188
-0.34967673,8,Catcher-v0,s2,g3,0.1953125,4.0039062,3.4179688
0.7257792,8,Catcher-v0,s3,g1,3.7109375,2.734375,2.9296875
0.62682307,8,Catcher-v0,s3,g2,0.29296875,4.8828125,3.90625
0.37136853,8,Catcher-v0,s3,g3,0.29296875,3.125,4.1992188
-2.9708037,9,Catcher-v0,ga,all,,,
0.12537627,9,Catcher-v0,all,g1,4.8828125,3.125,3.4179688
-0.5323263,9,Catcher-v0,all,g2,0.09765625,4.8828125,3.2226562
-0.6077605,9,Catcher-v0,all,g3,0.09765625,3.0273438,3.515625
0.18137872,9,Catcher-v0,s1,g1,4.8828125,1.8554688,2.9296875
-0.28253183,9,Catcher-v0,s1,g2,3.4179688,4.8828125,3.125
0.2714909,9,Catcher-v0,s1,g3,3.3203125,1.8554688,3.515625
-0.0013968828,9,Catcher-v0,s2,g1,4.1015625,4.1015625,2.5390625
-0.5026455,9,Catcher-v0,s2,g2,0.09765625,4.8828125,3.125
0.25235957,9,Catcher-v0,s2,g3,0.1953125,3.515625,3.4179688
0.6460493,9,Catcher-v0,s3,g1,4.296875,3.515625,3.2226562
0.002124107,9,Catcher-v0,s3,g2,0.09765625,4.8828125,3.6132812
0.003155299,9,Catcher-v0,s3,g3,0.09765625,1.5625,3.6132812
-2.987352,0,UpStepper-v0,ga,all,,,
3.7822602,0,UpStepper-v0,all,g1,4.8828125,3.4179688,2.6367188
3.7822602,0,UpStepper-v0,all,g2,0.29296875,4.8828125,2.0507812
3.7822602,0,UpStepper-v0,all,g3,0.390625,3.515625,2.2460938
1.6550586,0,UpStepper-v0,s1,g1,4.8828125,0.9765625,1.7578125
1.2062207,0,UpStepper-v0,s1,g2,3.0273438,4.8828125,2.6367188
1.6550586,0,UpStepper-v0,s1,g3,2.5390625,1.3671875,2.5390625
1.4823155,0,UpStepper-v0,s2,g1,4.1015625,3.8085938,2.8320312
4.2750387,0,UpStepper-v0,s2,g2,0.1953125,4.8828125,2.9296875
4.2658277,0,UpStepper-v0,s2,g3,0.1953125,3.125,2.9296875
2.4980335,0,UpStepper-v0,s3,g1,3.8085938,2.5390625,2.8320312
2.4980335,0,UpStepper-v0,s3,g2,0.1953125,4.8828125,3.515625
2.4980335,0,UpStepper-v0,s3,g3,0.1953125,2.2460938,2.5390625
1.1482146,1,UpStepper-v0,ga,all,,,
2.8803277,1,UpStepper-v0,all,g1,4.8828125,2.734375,3.515625
3.4957054,1,UpStepper-v0,all,g2,0.29296875,4.8828125,3.0273438
3.4662144,1,UpStepper-v0,all,g3,0.48828125,1.953125,1.953125
3.59859,1,UpStepper-v0,s1,g1,4.8828125,1.7578125,3.4179688
3.674241,1,UpStepper-v0,s1,g2,3.0273438,4.8828125,3.0273438
3.59859,1,UpStepper-v0,s1,g3,2.4414062,1.6601562,2.8320312
3.3534758,1,UpStepper-v0,s2,g1,4.4921875,3.90625,2.6367188
2.4505324,1,UpStepper-v0,s2,g2,0.1953125,4.8828125,2.6367188
3.319991,1,UpStepper-v0,s2,g3,0.1953125,3.3203125,2.9296875
1.5006307,1,UpStepper-v0,s3,g1,4.5898438,3.3203125,3.125
2.3166857,1,UpStepper-v0,s3,g2,0.29296875,4.8828125,2.8320312
2.3166857,1,UpStepper-v0,s3,g3,0.09765625,1.7578125,2.6367188
-1.374294,2,UpStepper-v0,ga,all,,,
3.4776907,2,UpStepper-v0,all,g1,4.8828125,2.9296875,3.4179688
6.2040195,2,UpStepper-v0,all,g2,0.1953125,4.8828125,3.6132812
5.954131,2,UpStepper-v0,all,g3,0.29296875,2.4414062,3.3203125
1.4933624,2,UpStepper-v0,s1,g1,4.8828125,0.78125,0.5859375
1.4945396,2,UpStepper-v0,s1,g2,2.8320312,4.8828125,0.9765625
1.510785,2,UpStepper-v0,s1,g3,2.6367188,1.6601562,1.6601562
2.4623013,2,UpStepper-v0,s2,g1,4.1015625,3.90625,2.1484375
2.9664235,2,UpStepper-v0,s2,g2,0.1953125,4.8828125,2.1484375
2.9664235,2,UpStepper-v0,s2,g3,0.1953125,3.2226562,2.1484375
2.504334,2,UpStepper-v0,s3,g1,4.8828125,3.3203125,2.9296875
2.213742,2,UpStepper-v0,s3,g2,0.390625,4.8828125,3.2226562
2.0688436,2,UpStepper-v0,s3,g3,0.1953125,1.5625,3.125
5.474567,3,UpStepper-v0,ga,all,,,
4.3936834,3,UpStepper-v0,all,g1,4.8828125,3.8085938,3.2226562
5.067076,3,UpStepper-v0,all,g2,0.390625,4.8828125,3.0273438
4.5294695,3,UpStepper-v0,all,g3,0.390625,2.8320312,3.2226562
2.1370342,3,UpStepper-v0,s1,g1,4.8828125,1.2695312,1.3671875
1.8579526,3,UpStepper-v0,s1,g2,2.8320312,4.8828125,1.953125
1.6976228,3,UpStepper-v0,s1,g3,2.5390625,1.171875,1.0742188
1.6319165,3,UpStepper-v0,s2,g1,4.0039062,3.6132812,2.9296875
1.343626,3,UpStepper-v0,s2,g2,0.09765625,4.8828125,1.7578125
1.8732913,3,UpStepper-v0,s2,g3,0.09765625,2.6367188,1.8554688
1.5024736,3,UpStepper-v0,s3,g1,4.6875,2.8320312,3.90625
2.1572163,3,UpStepper-v0,s3,g2,0.09765625,4.8828125,3.8085938
1.6413753,3,UpStepper-v0,s3,g3,0.09765625,0.9765625,3.8085938
-0.60430914,4,UpStepper-v0,ga,all,,,
4.018324,4,UpStepper-v0,all,g1,4.8828125,2.6367188,3.3203125
4.114608,4,UpStepper-v0,all,g2,0.5859375,4.8828125,2.734375
4.9409313,4,UpStepper-v0,all,g3,0.5859375,2.9296875,2.8320312
2.0806441,4,UpStepper-v0,s1,g1,4.8828125,1.953125,2.2460938
2.728668,4,UpStepper-v0,s1,g2,1.6601562,4.8828125,2.734375
2.065644,4,UpStepper-v0,s1,g3,1.2695312,1.953125,2.4414062
1.8166976,4,UpStepper-v0,s2,g1,4.0039062,3.3203125,2.9296875
4.280964,4,UpStepper-v0,s2,g2,0.09765625,4.8828125,3.515625
4.280964,4,UpStepper-v0,s2,g3,0.390625,3.4179688,3.8085938
2.2958913,4,UpStepper-v0,s3,g1,4.1992188,1.953125,2.6367188
2.4147973,4,UpStepper-v0,s3,g2,0.48828125,4.8828125,2.4414062
2.7436395,4,UpStepper-v0,s3,g3,0.390625,1.8554688,2.34375
-0.59858006,5,UpStepper-v0,ga,all,,,
1.7724054,5,UpStepper-v0,all,g1,4.8828125,3.8085938,3.2226562
3.1081955,5,UpStepper-v0,all,g2,0.5859375,4.8828125,3.4179688
3.9100134,5,UpStepper-v0,all,g3,0.68359375,2.9296875,3.515625
-2.7051296,5,UpStepper-v0,s1,g1,4.8828125,0.87890625,0.87890625
0.9739067,5,UpStepper-v0,s1,g2,2.734375,4.8828125,2.9296875
0.9739067,5,UpStepper-v0,s1,g3,2.1484375,1.4648438,1.2695312
1.7532976,5,UpStepper-v0,s2,g1,4.1015625,3.90625,2.4414062
2.3843136,5,UpStepper-v0,s2,g2,0.1953125,4.8828125,1.5625
3.3172839,5,UpStepper-v0,s2,g3,0.29296875,3.90625,2.734375
3.0553584,5,UpStepper-v0,s3,g1,4.0039062,2.9296875,3.4179688
3.15717,5,UpStepper-v0,s3,g2,0.1953125,4.8828125,3.3203125
3.15717,5,UpStepper-v0,s3,g3,0.1953125,2.6367188,3.2226562
1.7160887,6,UpStepper-v0,ga,all,,,
1.936194,6,UpStepper-v0,all,g1,4.8828125,3.4179688,2.8320312
3.3810155,6,UpStepper-v0,all,g2,0.29296875,4.8828125,2.6367188
3.3810155,6,UpStepper-v0,all,g3,0.29296875,2.2460938,2.4414062
2.6121588,6,UpStepper-v0,s1,g1,4.8828125,1.2695312,2.1484375
1.6227208,6,UpStepper-v0,s1,g2,2.8320312,4.8828125,2.8320312
1.6227208,6,UpStepper-v0,s1,g3,3.125,1.3671875,2.5390625
2.3873043,6,UpStepper-v0,s2,g1,4.1992188,3.7109375,2.4414062
2.3725457,6,UpStepper-v0,s2,g2,0.1953125,4.8828125,1.3671875
2.357764,6,UpStepper-v0,s2,g3,0.1953125,3.125,1.953125
4.0538116,6,UpStepper-v0,s3,g1,4.8828125,3.8085938,3.8085938
4.0538116,6,UpStepper-v0,s3,g2,0.1953125,4.8828125,3.3203125
4.0538116,6,UpStepper-v0,s3,g3,0.1953125,2.8320312,4.1015625
0.8543755,7,UpStepper-v0,ga,all,,,
1.3891867,7,UpStepper-v0,all,g1,4.8828125,3.6132812,3.90625
1.950799,7,UpStepper-v0,all,g2,0.390625,4.8828125,1.7578125
3.4343536,7,UpStepper-v0,all,g3,0.68359375,2.5390625,3.3203125
3.6890461,7,UpStepper-v0,s1,g1,4.8828125,1.6601562,3.125
4.580827,7,UpStepper-v0,s1,g2,2.6367188,4.8828125,4.3945312
4.580827,7,UpStepper-v0,s1,g3,2.9296875,1.5625,3.4179688
1.4024211,7,UpStepper-v0,s2,g1,4.296875,3.90625,2.9296875
4.258928,7,UpStepper-v0,s2,g2,0.09765625,4.8828125,1.7578125
4.141902,7,UpStepper-v0,s2,g3,0.390625,4.5898438,2.34375
1.4059641,7,UpStepper-v0,s3,g1,3.8085938,2.5390625,2.9296875
1.4380474,7,UpStepper-v0,s3,g2,0.390625,4.8828125,3.2226562
3.03899,7,UpStepper-v0,s3,g3,0.1953125,1.8554688,2.9296875
1.1901126,8,UpStepper-v0,ga,all,,,
3.9047768,8,UpStepper-v0,all,g1,4.8828125,2.8320312,3.0273438
3.6169987,8,UpStepper-v0,all,g2,0.29296875,4.8828125,2.1484375
3.6169987,8,UpStepper-v0,all,g3,0.390625,3.2226562,2.6367188
1.9191912,8,UpStepper-v0,s1,g1,4.8828125,1.953125,1.171875
1.2686886,8,UpStepper-v0,s1,g2,3.0273438,4.8828125,1.3671875
1.4214925,8,UpStepper-v0,s1,g3,2.4414062,2.2460938,1.2695312
3.4829953,8,UpStepper-v0,s2,g1,4.4921875,3.90625,2.734375
4.4736695,8,UpStepper-v0,s2,g2,0.1953125,4.8828125,2.34375
4.4736695,8,UpStepper-v0,s2,g3,0.1953125,4.0039062,3.0273438
2.2619927,8,UpStepper-v0,s3,g1,3.7109375,2.734375,3.0273438
3.4565704,8,UpStepper-v0,s3,g2,0.29296875,4.8828125,3.4179688
3.4565704,8,UpStepper-v0,s3,g3,0.29296875,3.125,3.6132812
-0.43204966,9,UpStepper-v0,ga,all,,,
3.0476859,9,UpStepper-v0,all,g1,4.8828125,3.125,3.0273438
3.6790392,9,UpStepper-v0,all,g2,0.09765625,4.8828125,2.734375
3.6790392,9,UpStepper-v0,all,g3,0.09765625,3.0273438,2.8320312
2.1104305,9,UpStepper-v0,s1,g1,4.8828125,1.8554688,1.3671875
2.1104305,9,UpStepper-v0,s1,g2,3.4179688,4.8828125,1.8554688
2.802127,9,UpStepper-v0,s1,g3,3.3203125,1.8554688,1.8554688
1.6233642,9,UpStepper-v0,s2,g1,4.1015625,4.1015625,2.6367188
2.995144,9,UpStepper-v0,s2,g2,0.09765625,4.8828125,2.8320312
3.046818,9,UpStepper-v0,s2,g3,0.1953125,3.515625,2.34375
1.6441717,9,UpStepper-v0,s3,g1,4.296875,3.515625,3.2226562
2.7624295,9,UpStepper-v0,s3,g2,0.09765625,4.8828125,2.734375
2.7624295,9,UpStepper-v0,s3,g3,0.09765625,1.5625,2.8320312
-2.9652636,0,DownStepper-v0,ga,all,,,
5.91041,0,DownStepper-v0,all,g1,4.8828125,3.4179688,3.515625
8.900336,0,DownStepper-v0,all,g2,0.29296875,4.8828125,1.8554688
8.900336,0,DownStepper-v0,all,g3,0.390625,3.515625,2.34375
4.278137,0,DownStepper-v0,s1,g1,4.8828125,0.9765625,1.6601562
4.184277,0,DownStepper-v0,s1,g2,3.0273438,4.8828125,2.6367188
4.5341635,0,DownStepper-v0,s1,g3,2.5390625,1.3671875,1.7578125
8.623091,0,DownStepper-v0,s2,g1,4.1015625,3.8085938,2.5390625
8.623091,0,DownStepper-v0,s2,g2,0.1953125,4.8828125,2.34375
8.623091,0,DownStepper-v0,s2,g3,0.1953125,3.125,2.4414062
4.1524725,0,DownStepper-v0,s3,g1,3.8085938,2.5390625,2.734375
4.2984815,0,DownStepper-v0,s3,g2,0.1953125,4.8828125,3.2226562
4.692827,0,DownStepper-v0,s3,g3,0.1953125,2.2460938,3.125
3.7479715,1,DownStepper-v0,ga,all,,,
6.257586,1,DownStepper-v0,all,g1,4.8828125,2.734375,3.0273438
5.4498,1,DownStepper-v0,all,g2,0.29296875,4.8828125,3.0273438
6.257586,1,DownStepper-v0,all,g3,0.48828125,1.953125,1.8554688
8.713349,1,DownStepper-v0,s1,g1,4.8828125,1.7578125,1.953125
8.697581,1,DownStepper-v0,s1,g2,3.0273438,4.8828125,1.6601562
8.713349,1,DownStepper-v0,s1,g3,2.4414062,1.6601562,1.953125
4.3541975,1,DownStepper-v0,s2,g1,4.4921875,3.90625,2.34375
5.390163,1,DownStepper-v0,s2,g2,0.1953125,4.8828125,1.7578125
5.261375,1,DownStepper-v0,s2,g3,0.1953125,3.3203125,2.34375
4.6534257,1,DownStepper-v0,s3,g1,4.5898438,3.3203125,2.9296875
5.7713847,1,DownStepper-v0,s3,g2,0.29296875,4.8828125,2.734375
5.7133536,1,DownStepper-v0,s3,g3,0.09765625,1.7578125,2.1484375
0.33714297,2,DownStepper-v0,ga,all,,,
9.045549,2,DownStepper-v0,all,g1,4.8828125,2.9296875,3.6132812
9.053585,2,DownStepper-v0,all,g2,0.1953125,4.8828125,3.6132812
9.056401,2,DownStepper-v0,all,g3,0.29296875,2.4414062,2.5390625
4.7695227,2,DownStepper-v0,s1,g1,4.8828125,0.78125,0.78125
5.1083684,2,DownStepper-v0,s1,g2,2.8320312,4.8828125,1.171875
5.3420362,2,DownStepper-v0,s1,g3,2.6367188,1.6601562,1.4648438
5.405289,2,DownStepper-v0,s2,g1,4.1015625,3.90625,2.0507812
5.5962605,2,DownStepper-v0,s2,g2,0.1953125,4.8828125,1.6601562
5.574734,2,DownStepper-v0,s2,g3,0.1953125,3.2226562,2.0507812
4.4788704,2,DownStepper-v0,s3,g1,4.8828125,3.3203125,3.0273438
5.223177,2,DownStepper-v0,s3,g2,0.390625,4.8828125,3.0273438
5.223177,2,DownStepper-v0,s3,g3,0.1953125,1.5625,2.2460938
-2.792606,3,DownStepper-v0,ga,all,,,
6.3059354,3,DownStepper-v0,all,g1,4.8828125,3.8085938,2.9296875
8.902587,3,DownStepper-v0,all,g2,0.390625,4.8828125,3.0273438
8.898506,3,DownStepper-v0,all,g3,0.390625,2.8320312,3.2226562
5.997448,3,DownStepper-v0,s1,g1,4.8828125,1.2695312,2.0507812
5.6907005,3,DownStepper-v0,s1,g2,2.8320312,4.8828125,2.4414062
5.9380975,3,DownStepper-v0,s1,g3,2.5390625,1.171875,2.34375
5.600899,3,DownStepper-v0,s2,g1,4.0039062,3.6132812,2.34375
8.848174,3,DownStepper-v0,s2,g2,0.09765625,4.8828125,1.2695312
8.8504505,3,DownStepper-v0,s2,g3,0.09765625,2.6367188,1.4648438
3.8761194,3,DownStepper-v0,s3,g1,4.6875,2.8320312,4.0039062
9.073084,3,DownStepper-v0,s3,g2,0.09765625,4.8828125,2.9296875
9.073084,3,DownStepper-v0,s3,g3,0.09765625,0.9765625,2.4414062
1.6697739,4,DownStepper-v0,ga,all,,,
3.9331284,4,DownStepper-v0,all,g1,4.8828125,2.6367188,3.515625
6.274934,4,DownStepper-v0,all,g2,0.5859375,4.8828125,2.5390625
8.769432,4,DownStepper-v0,all,g3,0.5859375,2.9296875,2.5390625
5.8162003,4,DownStepper-v0,s1,g1,4.8828125,1.953125,2.734375
6.513735,4,DownStepper-v0,s1,g2,1.6601562,4.8828125,3.4179688
8.876766,4,DownStepper-v0,s1,g3,1.2695312,1.953125,3.2226562
5.1872516,4,DownStepper-v0,s2,g1,4.0039062,3.3203125,2.5390625
8.879813,4,DownStepper-v0,s2,g2,0.09765625,4.8828125,2.5390625
6.5481343,4,DownStepper-v0,s2,g3,0.390625,3.4179688,2.6367188
4.947765,4,DownStepper-v0,s3,g1,4.1992188,1.953125,2.9296875
5.2357407,4,DownStepper-v0,s3,g2,0.48828125,4.8828125,2.2460938
4.9746213,4,DownStepper-v0,s3,g3,0.390625,1.8554688,2.0507812
1.4952866,5,DownStepper-v0,ga,all,,,
4.892225,5,DownStepper-v0,all,g1,4.8828125,3.8085938,3.125
8.716496,5,DownStepper-v0,all,g2,0.5859375,4.8828125,3.6132812
8.716496,5,DownStepper-v0,all,g3,0.68359375,2.9296875,3.4179688
-1.6322067,5,DownStepper-v0,s1,g1,4.8828125,0.87890625,1.4648438
3.516516,5,DownStepper-v0,s1,g2,2.734375,4.8828125,2.4414062
1.6677645,5,DownStepper-v0,s1,g3,2.1484375,1.4648438,1.4648438
4.699734,5,DownStepper-v0,s2,g1,4.1015625,3.90625,2.0507812
6.144532,5,DownStepper-v0,s2,g2,0.1953125,4.8828125,1.3671875
5.72385,5,DownStepper-v0,s2,g3,0.29296875,3.90625,2.4414062
5.6073647,5,DownStepper-v0,s3,g1,4.0039062,2.9296875,3.0273438
6.561916,5,DownStepper-v0,s3,g2,0.1953125,4.8828125,3.515625
6.0431223,5,DownStepper-v0,s3,g3,0.1953125,2.6367188,2.9296875
3.76556,6,DownStepper-v0,ga,all,,,
5.199519,6,DownStepper-v0,all,g1,4.8828125,3.4179688,2.6367188
5.34082,6,DownStepper-v0,all,g2,0.29296875,4.8828125,2.9296875
6.6723175,6,DownStepper-v0,all,g3,0.29296875,2.2460938,3.515625
6.0762687,6,DownStepper-v0,s1,g1,4.8828125,1.2695312,1.6601562
6.0762687,6,DownStepper-v0,s1,g2,2.8320312,4.8828125,2.0507812
6.0762687,6,DownStepper-v0,s1,g3,3.125,1.3671875,1.7578125
4.1141977,6,DownStepper-v0,s2,g1,4.1992188,3.7109375,2.734375
4.8311005,6,DownStepper-v0,s2,g2,0.1953125,4.8828125,1.7578125
5.238113,6,DownStepper-v0,s2,g3,0.1953125,3.125,2.1484375
3.3393526,6,DownStepper-v0,s3,g1,4.8828125,3.8085938,3.90625
5.9526563,6,DownStepper-v0,s3,g2,0.1953125,4.8828125,4.0039062
6.0289173,6,DownStepper-v0,s3,g3,0.1953125,2.8320312,3.6132812
4.72723,7,DownStepper-v0,ga,all,,,
5.5247726,7,DownStepper-v0,all,g1,4.8828125,3.6132812,3.2226562
5.255494,7,DownStepper-v0,all,g2,0.390625,4.8828125,1.4648438
5.5247726,7,DownStepper-v0,all,g3,0.68359375,2.5390625,3.8085938
9.033268,7,DownStepper-v0,s1,g1,4.8828125,1.6601562,1.953125
9.028244,7,DownStepper-v0,s1,g2,2.6367188,4.8828125,2.2460938
9.033268,7,DownStepper-v0,s1,g3,2.9296875,1.5625,1.8554688
6.419813,7,DownStepper-v0,s2,g1,4.296875,3.90625,2.734375
6.419813,7,DownStepper-v0,s2,g2,0.09765625,4.8828125,2.0507812
6.419813,7,DownStepper-v0,s2,g3,0.390625,4.5898438,2.6367188
4.7096186,7,DownStepper-v0,s3,g1,3.8085938,2.5390625,3.2226562
4.834031,7,DownStepper-v0,s3,g2,0.390625,4.8828125,3.6132812
5.0296516,7,DownStepper-v0,s3,g3,0.1953125,1.8554688,3.4179688
0.8404945,8,DownStepper-v0,ga,all,,,
5.846056,8,DownStepper-v0,all,g1,4.8828125,2.8320312,2.34375
4.759183,8,DownStepper-v0,all,g2,0.29296875,4.8828125,2.1484375
4.759183,8,DownStepper-v0,all,g3,0.390625,3.2226562,2.734375
4.022839,8,DownStepper-v0,s1,g1,4.8828125,1.953125,0.9765625
4.022839,8,DownStepper-v0,s1,g2,3.0273438,4.8828125,1.5625
3.851799,8,DownStepper-v0,s1,g3,2.4414062,2.2460938,1.3671875
3.8004901,8,DownStepper-v0,s2,g1,4.4921875,3.90625,2.5390625
5.984712,8,DownStepper-v0,s2,g2,0.1953125,4.8828125,2.5390625
5.5215764,8,DownStepper-v0,s2,g3,0.1953125,4.0039062,2.8320312
4.407309,8,DownStepper-v0,s3,g1,3.7109375,2.734375,2.8320312
5.555058,8,DownStepper-v0,s3,g2,0.29296875,4.8828125,3.4179688
5.555058,8,DownStepper-v0,s3,g3,0.29296875,3.125,3.515625
5.005089,9,DownStepper-v0,ga,all,,,
9.05911,9,DownStepper-v0,all,g1,4.8828125,3.125,2.5390625
9.018928,9,DownStepper-v0,all,g2,0.09765625,4.8828125,2.8320312
8.809565,9,DownStepper-v0,all,g3,0.09765625,3.0273438,2.6367188
5.7404485,9,DownStepper-v0,s1,g1,4.8828125,1.8554688,1.6601562
5.7404485,9,DownStepper-v0,s1,g2,3.4179688,4.8828125,1.8554688
5.4402585,9,DownStepper-v0,s1,g3,3.3203125,1.8554688,2.1484375
4.175882,9,DownStepper-v0,s2,g1,4.1015625,4.1015625,2.34375
5.537406,9,DownStepper-v0,s2,g2,0.09765625,4.8828125,3.125
4.63051,9,DownStepper-v0,s2,g3,0.1953125,3.515625,2.9296875
6.5626626,9,DownStepper-v0,s3,g1,4.296875,3.515625,3.0273438
9.01279,9,DownStepper-v0,s3,g2,0.09765625,4.8828125,2.0507812
8.980984,9,DownStepper-v0,s3,g3,0.09765625,1.5625,1.4648438
-2.9779751,0,ObstacleTraverser-v0,ga,all,,,
2.8059423,0,ObstacleTraverser-v0,all,g1,4.8828125,3.4179688,3.2226562
5.8721223,0,ObstacleTraverser-v0,all,g2,0.29296875,4.8828125,1.5625
2.8522856,0,ObstacleTraverser-v0,all,g3,0.390625,3.515625,1.8554688
1.7479683,0,ObstacleTraverser-v0,s1,g1,4.8828125,0.9765625,1.2695312
4.3875103,0,ObstacleTraverser-v0,s1,g2,3.0273438,4.8828125,1.953125
1.7967515,0,ObstacleTraverser-v0,s1,g3,2.5390625,1.3671875,1.8554688
2.3855865,0,ObstacleTraverser-v0,s2,g1,4.1015625,3.8085938,2.6367188
9.001017,0,ObstacleTraverser-v0,s2,g2,0.1953125,4.8828125,1.7578125
9.001017,0,ObstacleTraverser-v0,s2,g3,0.1953125,3.125,2.34375
1.87236,0,ObstacleTraverser-v0,s3,g1,3.8085938,2.5390625,2.734375
2.3790867,0,ObstacleTraverser-v0,s3,g2,0.1953125,4.8828125,2.4414062
2.2615964,0,ObstacleTraverser-v0,s3,g3,0.1953125,2.2460938,1.953125
2.30432,1,ObstacleTraverser-v0,ga,all,,,
2.7177255,1,ObstacleTraverser-v0,all,g1,4.8828125,2.734375,3.3203125
2.9221244,1,ObstacleTraverser-v0,all,g2,0.29296875,4.8828125,2.6367188
2.9221244,1,ObstacleTraverser-v0,all,g3,0.48828125,1.953125,1.6601562
4.086652,1,ObstacleTraverser-v0,s1,g1,4.8828125,1.7578125,1.6601562
